order_id,warehouse_id,delivery_date,user_id
1804944,6,2020-02-15,765364
1804945,2,2020-02-14,555207
1804946,2,2020-02-17,621315
1804947,6,2020-02-15,544743
1804948,2,2020-02-16,445127
1804949,6,2020-02-18,748728
1804950,2,2020-02-16,483116
1804951,6,2020-02-15,751660
1804952,3,2020-02-15,754845
1804953,2,2020-02-15,614822
1804954,2,2020-02-14,629283
1804955,1,2020-02-14,483844
1804956,2,2020-02-28,554114
1804957,6,2020-02-14,344444
1804958,3,2020-02-15,424264
1804960,6,2020-02-24,101602
1804961,5,2020-02-19,568603
1804962,2,2020-02-15,298555
1804963,2,2020-02-16,561265
1804964,1,2020-02-14,285238
1804965,2,2020-02-15,63759
1804966,5,2020-02-15,765332
1804967,6,2020-02-23,480644
1804968,6,2020-02-16,492938
1804969,5,2020-02-14,765365
1804970,2,2020-02-17,616365
1804971,6,2020-02-16,754269
1804972,6,2020-02-14,699318
1804973,5,2020-02-15,216081
1804974,6,2020-02-15,45693
1804975,2,2020-02-14,761261
1804976,6,2020-02-14,633038
1804977,1,2020-02-16,518636
1804978,3,2020-02-23,161830
1804979,6,2020-02-14,198344
1804980,6,2020-02-14,765360
1804981,6,2020-02-14,649684
1804982,1,2020-02-15,765369
1804983,5,2020-02-15,765362
1804984,6,2020-02-14,765361
1804985,2,2020-02-15,694193
1804986,2,2020-02-14,464927
1804987,2,2020-02-14,765372
1804988,6,2020-02-16,299606
1804989,6,2020-02-14,360679
1804990,5,2020-02-14,636862
1804991,1,2020-02-14,765375
1804992,6,2020-02-14,742882
1804993,6,2020-02-14,662294
1804994,5,2020-02-14,765371
1804995,2,2020-02-15,484732
1804996,6,2020-02-14,610780
1804997,6,2020-02-15,665005
1804998,6,2020-02-14,524607
1804999,1,2020-02-14,116573
1805000,2,2020-02-16,416613
1805001,6,2020-02-14,625344
1805002,1,2020-02-16,182417
1805003,6,2020-02-14,674664
1805004,6,2020-02-16,620588
1805005,5,2020-02-19,431139
1805006,3,2020-02-15,577370
1805007,2,2020-02-17,702750
1805008,6,2020-02-14,255951
1805009,6,2020-02-14,504058
1805010,5,2020-02-14,689670
1805011,5,2020-02-14,765374
1805012,6,2020-02-14,765306
1805013,6,2020-02-14,721533
1805014,5,2020-02-15,765373
1805015,5,2020-02-19,754162
1805016,5,2020-02-14,350381
1805017,5,2020-02-16,580715
1805018,2,2020-02-16,297166
1805019,2,2020-02-14,494676
1805020,2,2020-02-16,723954
1805021,2,2020-02-14,765378
1805022,3,2020-02-14,109853
1805023,5,2020-02-18,611362
1805024,5,2020-02-15,589703
1805025,5,2020-02-18,271820
1805026,1,2020-02-14,764896
1805027,2,2020-02-14,491603
1805028,6,2020-02-14,735088
1805029,5,2020-02-15,690600
1805030,6,2020-02-14,176255
1805031,6,2020-02-14,698817
1805032,1,2020-02-16,765381
1805033,6,2020-02-14,509973
1805034,6,2020-02-14,765343
1805035,2,2020-02-14,607603
1805036,5,2020-02-16,132213
1805037,5,2020-02-14,244803
1805038,2,2020-02-17,708662
1805039,1,2020-02-20,46617
1805040,5,2020-02-14,596279
1805041,2,2020-02-14,168042
1805042,2,2020-02-16,381944
1805043,5,2020-02-14,765382
1805044,2,2020-02-18,54616
1805045,5,2020-02-14,628370
1805046,6,2020-02-15,629992
1805047,6,2020-02-14,408084
1805048,3,2020-02-14,762030
1805049,6,2020-02-14,644471
1805050,2,2020-02-14,230505
1805051,2,2020-02-14,435060
1805052,5,2020-02-14,8388
1805053,5,2020-02-15,765377
1805054,3,2020-02-15,585529
1805055,6,2020-02-16,143889
1805056,3,2020-02-15,716785
1805057,3,2020-02-14,765383
1805058,2,2020-02-14,226589
1805059,2,2020-02-22,749930
1805060,1,2020-02-14,599839
1805061,2,2020-02-17,690532
1805062,5,2020-02-15,274476
1805063,6,2020-02-14,598068
1805064,6,2020-02-15,506403
1805065,3,2020-02-15,177953
1805066,5,2020-02-15,509704
1805067,2,2020-02-14,765385
1805068,6,2020-02-15,645227
1805069,5,2020-02-14,648605
1805070,1,2020-02-14,765386
1805071,6,2020-02-15,428242
1805072,6,2020-02-19,603535
1805073,6,2020-02-15,765393
1805074,5,2020-02-14,765392
1805075,5,2020-02-14,590030
1805076,1,2020-02-18,281159
1805077,2,2020-02-14,616907
1805078,2,2020-02-20,640374
1805079,5,2020-02-14,765389
1805080,5,2020-02-14,765347
1805081,2,2020-02-15,579901
1805082,2,2020-02-14,310836
1805083,2,2020-02-14,765394
1805084,1,2020-02-14,506463
1805085,6,2020-02-16,479858
1805086,1,2020-02-14,765398
1805087,2,2020-02-16,54917
1805088,6,2020-02-14,598948
1805089,6,2020-02-14,720604
1805090,5,2020-02-17,535191
1805091,5,2020-02-14,413198
1805092,1,2020-02-16,765396
1805093,2,2020-02-14,690509
1805094,3,2020-02-14,538591
1805095,2,2020-02-14,189484
1805096,2,2020-02-14,606537
1805097,5,2020-02-16,594309
1805098,5,2020-02-14,331104
1805099,6,2020-02-17,756054
1805100,2,2020-02-15,597414
1805101,5,2020-02-14,723833
1805102,2,2020-02-28,725408
1805103,2,2020-02-14,695885
1805104,2,2020-02-14,765401
1805105,5,2020-02-20,109373
1805106,2,2020-02-14,555207
1805107,2,2020-02-14,730919
1805108,5,2020-02-16,668679
1805109,2,2020-02-15,765397
1805110,6,2020-02-14,617524
1805111,6,2020-02-14,127624
1805112,6,2020-02-14,765391
1805113,5,2020-02-14,692991
1805114,6,2020-02-14,765390
1805115,3,2020-02-14,717391
1805116,6,2020-02-15,732690
1805117,1,2020-02-14,592949
1805118,6,2020-03-02,544358
1805119,1,2020-02-14,765399
1805120,5,2020-02-15,568879
1805121,2,2020-02-15,247670
1805122,5,2020-02-15,558688
1805123,5,2020-02-14,765404
1805124,1,2020-02-15,681102
1805125,2,2020-02-14,441022
1805126,5,2020-02-14,765403
1805127,6,2020-02-18,447301
1805128,6,2020-02-14,344229
1805129,6,2020-02-15,602782
1805130,2,2020-02-16,595125
1805131,6,2020-02-16,721778
1805132,2,2020-02-14,761949
1805133,6,2020-02-14,604838
1805134,6,2020-02-18,545107
1805135,2,2020-02-16,765407
1805136,3,2020-02-16,158565
1805137,1,2020-02-15,765408
1805138,5,2020-02-15,177794
1805139,6,2020-02-14,765349
1805140,3,2020-02-14,443968
1805141,6,2020-02-19,616818
1805142,6,2020-02-15,596518
1805143,6,2020-02-18,593758
1805144,5,2020-02-14,615305
1805145,12,2020-02-13,765363
1805146,2,2020-02-14,527133
1805147,2,2020-02-14,693783
1805148,1,2020-02-15,604101
1805149,1,2020-02-16,477028
1805150,2,2020-02-14,235280
1805151,2,2020-02-14,693783
1805152,6,2020-02-15,626809
1805153,5,2020-02-16,754262
1805154,6,2020-02-20,638296
1805155,1,2020-02-16,765411
1805156,5,2020-02-14,765412
1805157,3,2020-02-14,637203
1805158,2,2020-02-19,497863
1805159,5,2020-02-14,494313
1805160,5,2020-02-14,754171
1805161,6,2020-02-18,765413
1805162,2,2020-02-14,285261
1805163,1,2020-02-14,675370
1805164,5,2020-02-14,587851
1805165,2,2020-02-14,475499
1805166,5,2020-02-14,765409
1805167,2,2020-02-16,753581
1805168,2,2020-02-14,765380
1805169,2,2020-02-17,617985
1805170,2,2020-02-16,416322
1805171,5,2020-02-14,765410
1805172,5,2020-02-14,765414
1805173,2,2020-02-16,517195
1805174,6,2020-02-15,698359
1805175,6,2020-02-15,443702
1805176,2,2020-02-14,611826
1805177,5,2020-02-16,765280
1805178,6,2020-02-14,532458
1805179,6,2020-02-16,479726
1805180,5,2020-02-15,627003
1805181,6,2020-02-14,136807
1805182,2,2020-02-14,469211
1805183,2,2020-02-14,765366
1805184,6,2020-02-15,313630
1805185,2,2020-02-14,765310
1805186,2,2020-02-19,345468
1805187,2,2020-02-15,577144
1805188,1,2020-02-14,309133
1805189,6,2020-02-14,620982
1805190,6,2020-02-14,507564
1805191,6,2020-02-14,614292
1805192,5,2020-02-14,146609
1805193,5,2020-02-18,590347
1805194,2,2020-02-14,568058
1805195,5,2020-02-24,527240
1805196,5,2020-02-15,763967
1805197,6,2020-02-14,261298
1805198,6,2020-02-16,579892
1805199,2,2020-02-14,604525
1805200,3,2020-02-14,765415
1805201,5,2020-02-15,323849
1805203,5,2020-02-14,645306
1805204,6,2020-02-14,647320
1805205,5,2020-02-15,581420
1805206,5,2020-02-18,564758
1805207,1,2020-02-15,765422
1805208,5,2020-02-19,754885
1805209,2,2020-02-14,138385
1805210,6,2020-02-15,672176
1805211,6,2020-02-19,566468
1805213,6,2020-02-14,765318
1805214,6,2020-02-18,290874
1805215,2,2020-02-20,105419
1805216,6,2020-02-14,765418
1805217,6,2020-02-18,692711
1805218,1,2020-02-16,765421
1805219,1,2020-02-14,590455
1805220,6,2020-02-16,765402
1805221,6,2020-02-15,36902
1805222,6,2020-02-14,508976
1805223,2,2020-02-14,642341
1805224,6,2020-02-14,327665
1805225,6,2020-02-14,765417
1805226,2,2020-02-14,690389
1805227,2,2020-02-14,656792
1805228,6,2020-02-14,526356
1805229,6,2020-02-14,765416
1805230,6,2020-02-14,632915
1805231,2,2020-02-14,266433
1805232,5,2020-02-14,492275
1805233,5,2020-02-16,765269
1805234,5,2020-02-14,765419
1805235,2,2020-02-14,765427
1805236,6,2020-02-16,616818
1805237,2,2020-02-14,117397
1805238,1,2020-02-15,765430
1805239,1,2020-02-14,730636
1805240,5,2020-02-14,608999
1805242,6,2020-02-14,765400
1805243,2,2020-02-17,97950
1805244,5,2020-02-15,573186
1805245,1,2020-02-16,537140
1805246,6,2020-02-15,765301
1805247,2,2020-02-14,676818
1805248,6,2020-02-15,658727
1805249,5,2020-02-14,517522
1805250,3,2020-02-16,474620
1805251,6,2020-02-17,624064
1805252,5,2020-02-14,765425
1805253,6,2020-02-14,192581
1805254,2,2020-02-15,433978
1805255,1,2020-02-14,245419
1805256,6,2020-02-29,586892
1805257,1,2020-02-16,765321
1805258,1,2020-02-14,16884
1805259,2,2020-02-18,567593
1805260,6,2020-02-15,601657
1805261,5,2020-02-17,485028
1805262,2,2020-02-15,749871
1805263,6,2020-02-15,606989
1805264,2,2020-02-14,481492
1805265,2,2020-02-14,600803
1805266,5,2020-02-15,317974
1805267,5,2020-02-14,765431
1805268,6,2020-02-14,589770
1805269,6,2020-02-14,669811
1805270,1,2020-02-14,243424
1805271,2,2020-02-14,488566
1805272,3,2020-02-14,281933
1805273,6,2020-02-17,673254
1805274,5,2020-02-14,596739
1805275,6,2020-02-17,612023
1805276,6,2020-02-14,760614
1805277,2,2020-02-14,172818
1805278,6,2020-02-14,491915
1805279,2,2020-02-14,764832
1805280,6,2020-02-14,607531
1805281,5,2020-02-14,653125
1805282,2,2020-02-15,763320
1805283,1,2020-02-16,765434
1805284,6,2020-02-14,225809
1805285,6,2020-02-14,487814
1805286,5,2020-02-14,374604
1805287,5,2020-02-16,641234
1805288,5,2020-02-17,9178
1805289,1,2020-02-14,763480
1805290,6,2020-02-16,177440
1805291,6,2020-02-19,757066
1805292,1,2020-02-15,765443
1805293,5,2020-02-14,605079
1805294,5,2020-02-14,755563
1805295,5,2020-02-16,507776
1805296,2,2020-02-15,765439
1805297,2,2020-02-14,203375
1805298,6,2020-02-18,566468
1805299,2,2020-02-15,309017
1805300,6,2020-02-16,326941
1805301,1,2020-02-14,185098
1805302,3,2020-02-14,254058
1805303,6,2020-02-14,412216
1805304,5,2020-02-14,673740
1805305,5,2020-02-14,627003
1805306,6,2020-02-14,626036
1805307,6,2020-02-14,95620
1805308,6,2020-02-14,670171
1805309,2,2020-02-14,701545
1805310,5,2020-02-15,616384
1805311,2,2020-02-14,765438
1805312,5,2020-02-14,765444
1805313,1,2020-02-14,640547
1805314,2,2020-02-14,594344
1805315,5,2020-02-19,699208
1805316,2,2020-02-14,598593
1805317,2,2020-02-18,716794
1805318,2,2020-02-16,381944
1805319,1,2020-02-14,288208
1805320,1,2020-02-16,765448
1805321,5,2020-02-16,765445
1805322,2,2020-02-19,619022
1805323,2,2020-02-14,471345
1805324,5,2020-02-15,269054
1805325,1,2020-02-14,562579
1805326,2,2020-02-15,472430
1805327,5,2020-02-14,765424
1805328,6,2020-02-18,515968
1805329,3,2020-02-14,706179
1805330,6,2020-02-17,329308
1805331,1,2020-02-15,765452
1805332,2,2020-02-16,670934
1805333,5,2020-02-14,765437
1805334,2,2020-02-15,624110
1805335,5,2020-02-14,592116
1805336,2,2020-02-16,730911
1805337,2,2020-02-14,699587
1805338,6,2020-02-14,623104
1805339,6,2020-02-14,228500
1805340,2,2020-02-15,606605
1805341,6,2020-02-24,606297
1805342,3,2020-02-14,19136
1805343,6,2020-02-15,605516
1805344,6,2020-02-16,507666
1805345,2,2020-02-19,765441
1805346,6,2020-02-16,642614
1805347,1,2020-02-14,759137
1805348,1,2020-02-14,406240
1805349,1,2020-02-14,552407
1805350,5,2020-02-14,719608
1805351,1,2020-02-14,687400
1805352,2,2020-02-15,735427
1805353,6,2020-02-14,765388
1805354,2,2020-02-14,765426
1805355,1,2020-02-14,500687
1805356,6,2020-02-16,675903
1805357,2,2020-02-15,765446
1805358,2,2020-02-16,683863
1805359,6,2020-02-14,625698
1805360,2,2020-02-15,501364
1805361,6,2020-02-14,671740
1805362,6,2020-02-15,359788
1805363,5,2020-02-14,632879
1805364,6,2020-02-18,631060
1805365,2,2020-02-14,765384
1805366,2,2020-02-15,740042
1805367,1,2020-02-16,317926
1805368,1,2020-02-17,62066
1805369,6,2020-02-16,663051
1805370,5,2020-02-14,765455
1805371,2,2020-02-14,272699
1805372,6,2020-02-14,765449
1805373,5,2020-02-29,537573
1805374,2,2020-02-19,604578
1805375,6,2020-02-17,733255
1805376,1,2020-02-14,750191
1805377,6,2020-02-14,617230
1805378,6,2020-02-15,302041
1805379,5,2020-02-25,561839
1805380,2,2020-02-15,432556
1805381,5,2020-02-14,138305
1805382,6,2020-02-16,474356
1805383,5,2020-02-14,765457
1805384,6,2020-02-14,698098
1805385,5,2020-02-14,765387
1805386,5,2020-02-19,614433
1805387,2,2020-02-16,291835
1805388,5,2020-02-19,480489
1805389,5,2020-02-14,442927
1805390,6,2020-02-16,475980
1805391,1,2020-02-17,765459
1805392,5,2020-02-17,765346
1805393,6,2020-02-15,566609
1805394,1,2020-02-14,765456
1805395,6,2020-02-14,139678
1805396,6,2020-02-15,527539
1805397,2,2020-02-14,632360
1805398,2,2020-02-22,457980
1805399,6,2020-02-14,765451
1805400,1,2020-02-14,424860
1805401,2,2020-02-14,690366
1805402,6,2020-02-28,569497
1805403,6,2020-02-14,652387
1805404,2,2020-02-22,554114
1805405,6,2020-02-15,455567
1805406,2,2020-02-15,765376
1805407,1,2020-02-14,622890
1805408,5,2020-02-14,765134
1805409,6,2020-02-14,765406
1805410,2,2020-02-14,563199
1805411,1,2020-02-14,765462
1805412,6,2020-02-16,557083
1805413,6,2020-02-19,1644
1805414,5,2020-02-14,48668
1805415,6,2020-02-14,765440
1805416,6,2020-02-14,602073
1805417,1,2020-02-15,575184
1805418,6,2020-02-16,568166
1805419,2,2020-02-14,680861
1805420,5,2020-02-14,765428
1805421,5,2020-02-14,470158
1805422,2,2020-02-14,594852
1805423,5,2020-02-14,765461
1805424,6,2020-02-14,625293
1805425,6,2020-02-16,612681
1805426,6,2020-02-14,636298
1805427,1,2020-02-16,295636
1805428,2,2020-02-14,335863
1805430,6,2020-02-14,765244
1805431,5,2020-02-14,183970
1805432,2,2020-02-16,513610
1805433,2,2020-02-18,764978
1805434,3,2020-02-16,751851
1805435,6,2020-02-15,622013
1805436,2,2020-02-14,158413
1805437,3,2020-02-14,765463
1805438,5,2020-02-19,765460
1805439,6,2020-02-14,619178
1805440,6,2020-02-17,224038
1805441,5,2020-02-14,83959
1805442,2,2020-02-15,205496
1805443,6,2020-02-17,19042
1805444,2,2020-02-15,510875
1805445,6,2020-02-15,303786
1805446,2,2020-02-17,743311
1805447,5,2020-02-14,229911
1805448,6,2020-02-20,645714
1805449,3,2020-02-15,646510
1805450,6,2020-02-14,636677
1805451,2,2020-03-06,389600
1805452,2,2020-02-14,639621
1805453,2,2020-02-14,765354
1805454,2,2020-02-15,720979
1805455,1,2020-02-14,295084
1805456,1,2020-02-17,765466
1805457,2,2020-02-14,489430
1805458,5,2020-02-15,663816
1805459,6,2020-02-14,159639
1805460,1,2020-02-14,217203
1805461,5,2020-02-15,606554
1805462,6,2020-02-16,568723
1805463,6,2020-02-19,602080
1805464,5,2020-02-14,217625
1805465,5,2020-02-14,651207
1805466,2,2020-02-14,370274
1805467,5,2020-02-14,89977
1805468,6,2020-02-19,754269
1805469,6,2020-02-14,616644
1805470,5,2020-02-14,38658
1805471,6,2020-02-16,629294
1805472,5,2020-02-19,745595
1805473,1,2020-02-14,668929
1805474,5,2020-02-14,533094
1805475,1,2020-02-14,765474
1805476,6,2020-02-14,546598
1805477,3,2020-02-15,447619
1805478,5,2020-02-14,584855
1805479,2,2020-02-14,765469
1805480,1,2020-02-28,14063
1805481,5,2020-02-16,524817
1805482,5,2020-02-18,765373
1805483,5,2020-02-15,443130
1805484,2,2020-02-18,765370
1805485,6,2020-02-15,20357
1805486,2,2020-02-14,615138
1805487,2,2020-02-14,534657
1805488,5,2020-02-16,143243
1805489,2,2020-02-14,560514
1805490,5,2020-02-24,620313
1805491,6,2020-02-14,594662
1805492,6,2020-02-14,707092
1805493,6,2020-02-16,616006
1805494,6,2020-02-14,174545
1805495,6,2020-02-16,765471
1805496,6,2020-02-17,760542
1805497,2,2020-02-15,587123
1805498,2,2020-02-14,303290
1805499,1,2020-02-14,132791
1805500,6,2020-02-16,708374
1805501,2,2020-02-14,689246
1805502,6,2020-02-14,240969
1805503,5,2020-02-14,699019
1805504,6,2020-02-29,19235
1805505,6,2020-02-14,765470
1805506,6,2020-02-14,651153
1805507,2,2020-02-15,285236
1805508,6,2020-02-14,651405
1805509,2,2020-02-14,570588
1805510,6,2020-02-15,566905
1805511,1,2020-02-15,668956
1805512,5,2020-02-14,422356
1805513,6,2020-02-19,688579
1805514,2,2020-02-14,765472
1805515,5,2020-02-14,675701
1805516,5,2020-02-17,655075
1805517,2,2020-02-14,765480
1805518,6,2020-02-17,499099
1805519,2,2020-02-14,688509
1805520,5,2020-02-14,765478
1805521,2,2020-02-14,275864
1805522,6,2020-02-19,518433
1805523,6,2020-02-18,610430
1805524,2,2020-02-16,736348
1805525,6,2020-02-15,684001
1805526,2,2020-02-19,643061
1805527,5,2020-02-17,309717
1805528,5,2020-02-19,699208
1805529,2,2020-02-14,575232
1805530,1,2020-02-15,765481
1805531,2,2020-02-16,337897
1805532,5,2020-02-15,518335
1805533,5,2020-02-14,673711
1805534,6,2020-02-14,765258
1805535,5,2020-02-14,631070
1805536,6,2020-02-14,634317
1805537,2,2020-02-14,640308
1805538,2,2020-02-14,765458
1805539,2,2020-02-16,111436
1805540,6,2020-02-15,765482
1805541,5,2020-02-14,765473
1805543,2,2020-02-19,586554
1805544,5,2020-02-14,686023
1805545,3,2020-02-13,763386
1805546,6,2020-02-16,296872
1805547,5,2020-02-14,765483
1805548,6,2020-02-14,472844
1805549,6,2020-02-15,605326
1805550,2,2020-02-17,621136
1805551,1,2020-02-15,752643
1805552,2,2020-02-16,765485
1805553,2,2020-02-15,555871
1805554,6,2020-02-16,201471
1805555,5,2020-02-14,765477
1805556,5,2020-02-14,715819
1805557,5,2020-02-14,547610
1805558,5,2020-02-19,343758
1805559,2,2020-02-16,555408
1805560,5,2020-02-14,654816
1805561,2,2020-02-14,567536
1805562,2,2020-02-15,292735
1805563,3,2020-02-15,612526
1805564,6,2020-02-14,755602
1805565,2,2020-02-14,98181
1805566,6,2020-02-15,720972
1805567,6,2020-02-14,321454
1805568,5,2020-02-14,632152
1805569,5,2020-02-15,46003
1805570,6,2020-02-15,87101
1805571,1,2020-02-15,285778
1805572,3,2020-02-14,422716
1805573,1,2020-02-14,648081
1805574,3,2020-02-14,353012
1805575,6,2020-02-14,762290
1805576,6,2020-02-18,722443
1805577,5,2020-02-14,765488
1805578,5,2020-02-15,620134
1805579,6,2020-02-15,606060
1805580,2,2020-02-14,627883
1805581,2,2020-02-16,722777
1805582,6,2020-02-16,304062
1805583,2,2020-02-14,169774
1805584,5,2020-02-14,719660
1805585,5,2020-02-14,44828
1805586,5,2020-02-14,538476
1805587,6,2020-02-14,765201
1805588,2,2020-02-26,676475
1805589,6,2020-02-18,607797
1805590,2,2020-02-14,595677
1805591,6,2020-02-17,270370
1805592,5,2020-02-14,751025
1805593,5,2020-02-17,98839
1805594,6,2020-02-15,304701
1805595,2,2020-02-15,171539
1805596,5,2020-02-19,660673
1805597,5,2020-02-14,765491
1805598,2,2020-02-16,569175
1805599,2,2020-02-14,657886
1805600,6,2020-02-14,623249
1805601,1,2020-02-14,716593
1805602,2,2020-02-14,469464
1805603,2,2020-02-14,282510
1805604,6,2020-02-15,732796
1805605,5,2020-02-14,765489
1805606,5,2020-02-14,611054
1805607,5,2020-02-14,765492
1805608,2,2020-02-14,765494
1805609,1,2020-02-15,586458
1805610,6,2020-02-14,484920
1805611,6,2020-02-16,575030
1805612,2,2020-02-15,654399
1805613,2,2020-02-15,734780
1805614,5,2020-02-14,661459
1805615,5,2020-02-14,372289
1805616,2,2020-02-16,100196
1805617,2,2020-02-15,534657
1805618,2,2020-02-29,729491
1805619,5,2020-02-14,702057
1805620,6,2020-02-14,765479
1805621,6,2020-02-14,642776
1805622,6,2020-02-14,581158
1805623,6,2020-02-15,762852
1805624,2,2020-02-16,211740
1805625,6,2020-02-15,268056
1805626,6,2020-02-15,692955
1805627,3,2020-02-14,202037
1805628,5,2020-02-14,672436
1805629,6,2020-02-15,420409
1805630,2,2020-02-18,358714
1805631,1,2020-02-15,653545
1805632,2,2020-02-15,736687
1805633,3,2020-02-15,452930
1805634,5,2020-02-14,97685
1805635,2,2020-02-18,610939
1805636,5,2020-02-18,527375
1805637,6,2020-02-17,763450
1805638,5,2020-02-14,293055
1805639,6,2020-02-14,599266
1805640,6,2020-02-14,624780
1805641,6,2020-02-14,765484
1805642,6,2020-02-19,35125
1805643,2,2020-02-14,616362
1805644,5,2020-02-14,765497
1805645,5,2020-02-15,625859
1805646,2,2020-02-16,578342
1805647,2,2020-02-15,765405
1805648,2,2020-02-14,606934
1805649,5,2020-02-19,692358
1805650,6,2020-02-14,642443
1805651,2,2020-02-16,407674
1805652,1,2020-02-14,574570
1805653,5,2020-02-14,282309
1805654,3,2020-02-14,193348
1805655,2,2020-02-29,553994
1805656,2,2020-02-14,235059
1805657,2,2020-02-14,758369
1805658,1,2020-02-15,637083
1805659,2,2020-02-16,564267
1805660,2,2020-02-19,330935
1805661,1,2020-02-16,618867
1805662,5,2020-02-14,645940
1805663,2,2020-02-14,65510
1805664,1,2020-02-14,19203
1805665,2,2020-02-14,608887
1805666,1,2020-02-14,24952
1805667,2,2020-02-15,475977
1805668,1,2020-02-14,1573
1805669,6,2020-02-14,674398
1805670,6,2020-02-19,762604
1805671,6,2020-02-16,622583
1805672,5,2020-02-21,349456
1805673,3,2020-02-14,759141
1805674,1,2020-02-14,260558
1805675,6,2020-02-17,692099
1805676,2,2020-02-14,74858
1805677,3,2020-02-14,578964
1805678,3,2020-02-14,672557
1805679,2,2020-02-14,681808
1805680,5,2020-02-19,765500
1805681,2,2020-02-14,664719
1805682,5,2020-02-14,530742
1805683,2,2020-02-14,765353
1805684,5,2020-02-15,765501
1805685,6,2020-02-14,720304
1805686,2,2020-02-14,740579
1805687,6,2020-02-15,605787
1805688,6,2020-02-14,635425
1805689,5,2020-02-15,615410
1805690,1,2020-02-14,609085
1805691,6,2020-02-19,755013
1805692,6,2020-02-14,114567
1805693,5,2020-02-16,637192
1805694,5,2020-02-14,577536
1805695,5,2020-02-14,663399
1805696,6,2020-02-14,462059
1805697,2,2020-02-14,599480
1805698,5,2020-02-14,765505
1805699,5,2020-02-15,401163
1805700,6,2020-02-15,702316
1805701,2,2020-02-24,715449
1805702,6,2020-02-16,569992
1805703,2,2020-02-18,484641
1805704,5,2020-02-15,273908
1805705,6,2020-02-16,497949
1805706,5,2020-02-23,638947
1805707,5,2020-02-16,568317
1805708,5,2020-02-15,613482
1805709,5,2020-02-14,81505
1805710,2,2020-02-17,564267
1805711,5,2020-02-17,765510
1805712,2,2020-02-14,528449
1805713,5,2020-02-14,765508
1805714,6,2020-02-17,600496
1805715,6,2020-02-16,695643
1805716,3,2020-02-14,232972
1805717,5,2020-02-14,628774
1805718,5,2020-02-14,731796
1805719,2,2020-02-16,158413
1805720,2,2020-02-15,614184
1805721,2,2020-02-19,418403
1805722,5,2020-02-16,686527
1805723,2,2020-02-18,566502
1805724,6,2020-02-15,268929
1805725,5,2020-02-14,180115
1805726,3,2020-02-14,637822
1805727,2,2020-02-19,761756
1805728,2,2020-02-17,676766
1805729,1,2020-02-15,616304
1805730,2,2020-02-15,728237
1805731,5,2020-02-14,765513
1805732,2,2020-02-14,765493
1805733,2,2020-02-14,732690
1805734,5,2020-02-14,204292
1805735,2,2020-02-14,185279
1805736,6,2020-02-19,495305
1805737,2,2020-02-19,574621
1805738,6,2020-02-17,753450
1805739,2,2020-02-14,746091
1805740,2,2020-02-15,753414
1805741,6,2020-02-14,644291
1805742,6,2020-02-28,569497
1805743,6,2020-02-14,392182
1805744,2,2020-02-14,549846
1805745,1,2020-02-14,669177
1805746,5,2020-02-16,716522
1805747,5,2020-02-24,765521
1805748,1,2020-02-14,526716
1805749,5,2020-02-15,35828
1805750,2,2020-02-19,616730
1805751,1,2020-02-14,761194
1805752,5,2020-02-15,614107
1805753,5,2020-02-14,572792
1805754,2,2020-02-19,299016
1805755,2,2020-02-15,518712
1805756,5,2020-02-14,16167
1805757,5,2020-02-14,543497
1805758,2,2020-02-16,612025
1805759,2,2020-02-15,622031
1805760,5,2020-02-14,765522
1805761,5,2020-02-14,598950
1805762,5,2020-02-15,622514
1805763,6,2020-02-15,621863
1805764,1,2020-02-16,687368
1805765,5,2020-02-15,87347
1805766,6,2020-02-14,187882
1805767,2,2020-02-15,678299
1805768,2,2020-02-19,664719
1805769,5,2020-02-14,469740
1805770,5,2020-02-18,683831
1805771,2,2020-02-17,749733
1805772,1,2020-02-14,346207
1805773,5,2020-02-19,142200
1805774,3,2020-02-14,690303
1805775,6,2020-02-15,594794
1805776,6,2020-02-15,111392
1805777,5,2020-02-15,562281
1805778,6,2020-02-19,757066
1805779,6,2020-02-15,147407
1805780,2,2020-02-14,467077
1805781,2,2020-02-19,567730
1805782,1,2020-02-14,589951
1805783,5,2020-02-14,168139
1805784,5,2020-02-14,765514
1805785,1,2020-02-14,109607
1805786,6,2020-02-19,600363
1805787,6,2020-02-16,461221
1805788,6,2020-02-17,599657
1805789,6,2020-02-14,35928
1805790,2,2020-02-16,317579
1805791,5,2020-02-14,626287
1805792,5,2020-02-14,765519
1805793,5,2020-02-14,598038
1805794,5,2020-02-14,666907
1805795,6,2020-02-18,692528
1805796,2,2020-02-15,158131
1805797,1,2020-02-14,50813
1805798,2,2020-02-14,618694
1805799,6,2020-02-15,105463
1805800,1,2020-02-14,521876
1805801,2,2020-02-15,747786
1805802,6,2020-02-15,587178
1805803,6,2020-02-17,572854
1805804,2,2020-02-16,765511
1805805,6,2020-02-16,19161
1805806,6,2020-02-15,115469
1805807,6,2020-02-14,628759
1805808,2,2020-02-14,474429
1805809,6,2020-02-15,744869
1805810,5,2020-02-14,370929
1805811,6,2020-02-15,605625
1805812,3,2020-02-15,479103
1805813,2,2020-02-14,663631
1805814,2,2020-02-14,591532
1805815,2,2020-02-15,518647
1805816,6,2020-02-14,508640
1805817,2,2020-02-14,638494
1805818,5,2020-02-14,765524
1805819,6,2020-02-15,132166
1805820,2,2020-02-16,233203
1805821,6,2020-02-14,765499
1805822,5,2020-02-14,386846
