product_id,height,width,length,weight,can_mix
245652,1,1,1,30,Toilet
245653,1,1,1,400,Toilet
245654,1,1,1,28,Toilet
245655,1,1,1,28,Toilet
245656,1,1,1,28,Toilet
245657,1,1,1,28,Toilet
245658,1,1,1,30,Toilet
245659,1,1,1,28,Toilet
245660,1,1,1,28,Toilet
245661,1,1,1,30,Toilet
245662,1,1,1,177,Toilet
245663,1,1,1,177,Toilet
245664,1,1,1,28,Toilet
245665,1,1,1,28,Toilet
245666,1,1,1,28,Toilet
245667,1,1,1,28,Toilet
245668,1,1,1,28,Toilet
245669,1,1,1,28,Toilet
245670,1,1,1,400,Toilet
245671,1,1,1,400,Toilet
245672,1,1,1,400,Toilet
245673,1,1,1,400,Toilet
245674,1,1,1,18,Toilet
245675,1,1,1,28,Toilet
245676,1,1,1,30,Toilet
245677,1,1,1,1,Toilet
245678,1,1,1,28,Toilet
245679,1,1,1,28,Toilet
245680,1,1,1,180,Toilet
245681,1,1,1,180,Toilet
245682,1,1,1,180,Toilet
245683,1,1,1,30,Toilet
245684,1,1,1,28,Toilet
245685,1,1,1,180,Toilet
245686,1,1,1,30,Toilet
245687,1,1,1,1,Toilet
245688,1,1,1,30,Toilet
245689,1,1,1,400,Toilet
245690,1,1,1,400,Toilet
245691,1,1,1,180,Toilet
245692,1,1,1,1,Toilet
245693,1,1,1,1,Toilet
245694,1,1,1,180,Toilet
245695,1,1,1,30,Toilet
245696,1,1,1,28,Toilet
245697,1,1,1,180,Toilet
245698,1,1,1,375,Toilet
245699,1,1,1,28,Toilet
245700,1,1,1,350,Toilet
245701,1,1,1,180,Toilet
245702,1,1,1,30,Toilet
245703,1,1,1,180,Toilet
245704,1,1,1,30,Toilet
245705,1,1,1,28,Toilet
245706,1,1,1,28,Toilet
245707,1,1,1,28,Toilet
245708,1,1,1,300,Toilet
245709,1,1,1,2.5,Toilet
245710,1,1,1,2.5,Toilet
245711,1,1,1,30,Toilet
245712,1,1,1,30,Toilet
245713,1,1,1,30,Toilet
245714,1,1,1,1,Toilet
245715,1,1,1,1,Toilet
245716,1,1,1,300,Toilet
245717,1,1,1,20,Toilet
245718,1,1,1,20,Toilet
245719,1,1,1,28,Toilet
245720,1,1,1,20,Toilet
245721,1,1,1,28,Toilet
245722,1,1,1,28,Toilet
245723,1,1,1,28,Toilet
245724,1,1,1,28,Toilet
245725,1,1,1,20,Toilet
245726,1,1,1,20,Toilet
245727,1,1,1,28,Toilet
245728,1,1,1,20,Toilet
245729,1,1,1,300,Toilet
245730,1,1,1,1,Toilet
245731,1,1,1,1,Toilet
245732,1,1,1,20,Toilet
245733,1,1,1,28,Toilet
245734,1,1,1,275,Toilet
245735,1,1,1,28,Toilet
245736,1,1,1,20,Toilet
245737,1,1,1,20,Toilet
245738,1,1,1,20,Toilet
245739,1,1,1,28,Toilet
245740,1,1,1,252,Toilet
245741,1,1,1,30,Toilet
245742,1,1,1,30,Toilet
245743,1,1,1,30,Toilet
245744,1,1,1,250,Toilet
245745,1,1,1,24,Toilet
245746,1,1,1,270,Toilet
245747,1,1,1,24,Toilet
245748,1,1,1,20,Toilet
245749,1,1,1,20,Toilet
245750,1,1,1,24,Toilet
245751,1,1,1,30,Toilet
245752,1,1,1,1,Toilet
245753,1,1,1,20,Toilet
245754,1,1,1,20,Toilet
245755,1,1,1,21,Toilet
245756,1,1,1,250,Toilet
245757,1,1,1,20,Toilet
245758,1,1,1,30,Toilet
245759,1,1,1,30,Toilet
245760,1,1,1,225,Toilet
245761,1,1,1,210,Toilet
245762,1,1,1,18,Toilet
245763,1,1,1,1600,Toilet
245764,1,1,1,1000,Toilet
245765,1,1,1,1000,Toilet
245766,1,1,1,10,Toilet
245767,1,1,1,10,Toilet
245768,1,1,1,30,Toilet
245769,1,1,1,20,Toilet
245770,1,1,1,20,Toilet
245771,1,1,1,20,Toilet
245772,1,1,1,200,Toilet
245773,1,1,1,200,Toilet
245774,1,1,1,200,Toilet
245775,1,1,1,200,Toilet
245776,1,1,1,200,Toilet
245777,1,1,1,200,Toilet
245778,1,1,1,10,Toilet
245779,1,1,1,200,Toilet
245780,1,1,1,200,Toilet
245781,1,1,1,200,Toilet
245782,1,1,1,200,Toilet
245783,1,1,1,200,Toilet
245784,1,1,1,200,Toilet
245785,1,1,1,60,Toilet
245786,1,1,1,200,Toilet
245787,1,1,1,90,Toilet
245788,1,1,1,200,Toilet
245789,1,1,1,20,Toilet
245790,1,1,1,60,Toilet
245791,1,1,1,60,Toilet
245792,1,1,1,20,Toilet
245793,1,1,1,20,Toilet
245794,1,1,1,200,Toilet
245795,1,1,1,20,Toilet
245796,1,1,1,30,Toilet
245797,1,1,1,20,Toilet
245798,1,1,1,200,Toilet
245799,1,1,1,60,Toilet
245800,1,1,1,30,Toilet
245801,1,1,1,60,Toilet
245802,1,1,1,200,Toilet
245803,1,1,1,200,Toilet
245804,1,1,1,200,Toilet
245805,1,1,1,200,Toilet
245806,1,1,1,200,Toilet
245807,1,1,1,1,Toilet
245808,1,1,1,1,Toilet
245809,1,1,1,20,Toilet
245810,1,1,1,1,Toilet
245811,1,1,1,20,Toilet
245812,1,1,1,200,Toilet
245813,1,1,1,200,Toilet
245814,1,1,1,200,Toilet
245815,1,1,1,20,Toilet
245816,1,1,1,200,Toilet
245817,1,1,1,200,Toilet
245818,1,1,1,200,Toilet
245819,1,1,1,60,Toilet
245820,1,1,1,200,Toilet
245821,1,1,1,1,Toilet
245822,1,1,1,1,Toilet
245823,1,1,1,1,Toilet
245824,1,1,1,200,Toilet
245825,1,1,1,1,Toilet
245826,1,1,1,60,Toilet
245827,1,1,1,55,Toilet
245828,1,1,1,20,Toilet
245829,1,1,1,20,Toilet
245830,1,1,1,30,Toilet
245831,1,1,1,30,Toilet
245832,1,1,1,30,Toilet
245833,1,1,1,200,Toilet
245834,1,1,1,200,Toilet
245835,1,1,1,30,Toilet
245836,1,1,1,20,Toilet
245837,1,1,1,20,Toilet
245838,1,1,1,20,Toilet
245839,1,1,1,30,Toilet
245840,1,1,1,50,Toilet
245841,1,1,1,50,Toilet
245842,1,1,1,30,Toilet
245843,1,1,1,200,Toilet
245844,1,1,1,30,Toilet
245845,1,1,1,50,Toilet
245846,1,1,1,200,Toilet
245847,1,1,1,200,Toilet
245848,1,1,1,200,Toilet
245849,1,1,1,200,Toilet
245850,1,1,1,30,Toilet
245851,1,1,1,50,Toilet
245852,1,1,1,50,Toilet
245853,1,1,1,30,Toilet
245854,1,1,1,30,Toilet
245855,1,1,1,200,Toilet
245856,1,1,1,1,Toilet
245857,1,1,1,30,Toilet
245858,1,1,1,460,Toilet
245859,1,1,1,460,Toilet
245860,1,1,1,200,Toilet
245861,1,1,1,20,Toilet
245862,1,1,1,200,Toilet
245863,1,1,1,20,Toilet
245864,1,1,1,30,Toilet
245865,1,1,1,30,Toilet
245866,1,1,1,30,Toilet
245867,1,1,1,30,Toilet
245868,1,1,1,30,Toilet
245869,1,1,1,30,Toilet
245870,1,1,1,30,Toilet
245871,1,1,1,200,Toilet
245872,1,1,1,200,Toilet
245873,1,1,1,200,Toilet
245874,1,1,1,200,Toilet
245875,15.3,5.1,5.1,200,Toilet
245876,15.3,5.1,5.1,200,Toilet
245877,1,1,1,200,Toilet
245878,1,1,1,200,Toilet
245879,1,1,1,22,Toilet
245880,1,1,1,22,Toilet
245881,1,1,1,22,Toilet
245882,1,1,1,22,Toilet
245883,1,1,1,22,Toilet
245884,1,1,1,23,Toilet
245885,1,1,1,237,Toilet
245886,1,1,1,240,Toilet
245887,1,1,1,240,Toilet
245888,1,1,1,240,Toilet
245889,1,1,1,1,Toilet
245890,1,1,1,1,Toilet
245891,1,1,1,240,Toilet
245892,1,1,1,240,Toilet
245893,1,1,1,240,Toilet
245894,1,1,1,240,Toilet
245895,1,1,1,20,Toilet
245896,1,1,1,20,Toilet
245897,1,1,1,20,Toilet
245898,1,1,1,30,Toilet
245899,1,1,1,240,Toilet
245900,1,1,1,30,Toilet
245901,1,1,1,20,Toilet
245902,1,1,1,1,Toilet
245903,1,1,1,1,Toilet
245904,1,1,1,1,Toilet
245905,1,1,1,1,Toilet
245906,1,1,1,1,Toilet
245907,1,1,1,30,Toilet
245908,1,1,1,30,Toilet
245909,1,1,1,30,Toilet
245910,1,1,1,30,Toilet
245911,1,1,1,240,Toilet
245912,1,1,1,30,Toilet
245913,1,1,1,30,Toilet
245914,1,1,1,225,Toilet
245915,1,1,1,240,Toilet
245916,1,1,1,30,Toilet
245917,1,1,1,30,Toilet
245936,1,1,1,1,Toilet
245937,1,1,1,1,Toilet
245938,1,1,1,1,Toilet
245939,1,1,1,1,Toilet
245940,1,1,1,1,Toilet
245941,1,1,1,30,Toilet
245942,1,1,1,20,Toilet
245943,1,1,1,30,Toilet
245944,1,1,1,20,Toilet
245945,1,1,1,224,Toilet
245946,1,1,1,200,Toilet
245947,1,1,1,100,Toilet
245948,1,1,1,30,Toilet
245949,1,1,1,100,Toilet
245950,1,1,1,240,Toilet
245951,1,1,1,36,Toilet
245952,1,1,1,1,Toilet
245953,1,1,1,1,Toilet
245954,1,1,1,240,Toilet
245955,1,1,1,900,Toilet
245956,1,1,1,240,Toilet
245957,1,1,1,4,Toilet
245958,1,1,1,4,Toilet
245959,1,1,1,4,Toilet
245960,1,1,1,4,Toilet
245961,1,1,1,900,Toilet
245962,1,1,1,900,Toilet
245963,1,1,1,820,Toilet
245964,1,1,1,4,Toilet
245965,1,1,1,20,Toilet
245966,1,1,1,20,Toilet
245967,1,1,1,20,Toilet
245968,1,1,1,20,Toilet
245969,1,1,1,20,Toilet
245970,1,1,1,4,Toilet
245971,1,1,1,240,Toilet
245972,1,1,1,20,Toilet
245973,1,1,1,20,Toilet
245974,1,1,1,20,Toilet
245975,1,1,1,240,Toilet
245976,1,1,1,4,Toilet
245977,1,1,1,20,Toilet
245978,1,1,1,20,Toilet
245979,1,1,1,240,Toilet
245980,1,1,1,20,Toilet
245981,1,1,1,4,Toilet
245982,1,1,1,4,Toilet
245983,1,1,1,20,Toilet
245984,1,1,1,20,Toilet
245985,1,1,1,20,Toilet
245986,1,1,1,20,Toilet
245987,1,1,1,4,Toilet
245988,1,1,1,20,Toilet
245989,1,1,1,1,Toilet
245990,1,1,1,240,Toilet
245991,1,1,1,240,Toilet
245992,1,1,1,4,Toilet
245993,1,1,1,20,Toilet
245994,1,1,1,800,Toilet
245995,1,1,1,4,Toilet
245996,1,1,1,240,Toilet
245997,1,1,1,1,Toilet
245998,1,1,1,240,Toilet
245999,1,1,1,4,Toilet
246000,1,1,1,20,Toilet
246001,1,1,1,20,Toilet
246002,1,1,1,240,Toilet
246003,1,1,1,1,Toilet
246004,1,1,1,20,Toilet
246005,1,1,1,4,Toilet
246006,1,1,1,20,Toilet
246007,1,1,1,20,Toilet
246008,1,1,1,4,Toilet
246009,1,1,1,20,Toilet
246010,1,1,1,20,Toilet
246011,1,1,1,2,Toilet
246012,1,1,1,2,Toilet
246013,1,1,1,2,Toilet
246014,1,1,1,2,Toilet
246015,1,1,1,4,Toilet
246016,1,1,1,800,Toilet
246017,1,1,1,1,Toilet
246018,1,1,1,1,Toilet
246019,1,1,1,1,Toilet
246020,1,1,1,4,Toilet
246021,1,1,1,4,Toilet
246022,1,1,1,4,Toilet
246023,1,1,1,1,Toilet
246024,1,1,1,1,Toilet
246025,1,1,1,1,Toilet
246026,1,1,1,1,Toilet
246027,1,1,1,1,Toilet
246028,1,1,1,240,Toilet
246029,1,1,1,2,Toilet
246030,1,1,1,240,Toilet
246031,1,1,1,740,Toilet
246032,1,1,1,400,Toilet
246033,1,1,1,400,Toilet
246034,1,1,1,240,Toilet
246035,1,1,1,25,Toilet
246036,1,1,1,2,Toilet
246037,1,1,1,2,Toilet
246038,1,1,1,40,Toilet
246039,1,1,1,40,Toilet
246040,1,1,1,40,Toilet
246041,1,1,1,40,Toilet
246042,1,1,1,25,Toilet
246043,1,1,1,25,Toilet
246044,1,1,1,1,Toilet
246045,1,1,1,2,Toilet
246046,1,1,1,40,Toilet
246047,1,1,1,25,Toilet
246048,1,1,1,25,Toilet
246049,1,1,1,40,Toilet
246050,1,1,1,2,Toilet
246051,1,1,1,2,Toilet
246052,1,1,1,400,Toilet
246053,1,1,1,40,Toilet
246054,1,1,1,25,Toilet
246055,1,1,1,25,Toilet
246056,1,1,1,2,Toilet
246057,1,1,1,400,Toilet
246058,1,1,1,40,Toilet
246059,1,1,1,400,Toilet
246060,1,1,1,2,Toilet
246061,1,1,1,400,Toilet
246062,1,1,1,16,Toilet
246063,1,1,1,25,Toilet
246064,1,1,1,400,Toilet
246065,1,1,1,25,Toilet
246066,1,1,1,16,Toilet
246067,1,1,1,45,Toilet
246068,1,1,1,48,Toilet
246069,1,1,1,5,Toilet
246070,1,1,1,15,Toilet
246071,1,1,1,15,Toilet
246072,1,1,1,15,Toilet
246073,1,1,1,5,Toilet
246074,1,1,1,5,Toilet
246075,1,1,1,1,Toilet
246076,1,1,1,15,Toilet
246077,31,41,11,3600,Food
246080,31.5,16.9,4.5,105,Food
246081,26,20,18,500,Food
246082,26,20,18,500,Food
246083,1,1,1,2000,Food
246084,1,1,1,20000,Food
246093,28,3,18,250,Food
246096,23,29.5,39.5,480,Food
246102,28.799,3.8,17.747,500,Food
246103,17,13,20,4000,Food
246104,13.837,1.272,10.343,40,Food
246105,17,20,13,4000,Food
246106,9.013,9.601,26.504,250,Food
246107,25.351,8.43,8.43,1000,Food
246108,9.122,3.201,9.214,250,Food
246109,25.351,8.43,8.43,1000,Food
246110,45,8.428,23,900,Food
246111,29.6,6.6,19,180,Food
246112,25.351,8.43,8.43,1000,Food
246113,9.097,7.345,6.837,250,Food
246114,9.163,7.333,6.821,250,Food
246115,25.329,8.507,8.507,1000,Food
246116,23,7,14.2,200,Food
246117,25.351,8.43,8.43,1000,Food
246118,11.641,7.708,7.708,170,Food
246119,12.36,5.45,18.9,130,Food
246120,14.364,5.413,21.964,150,Food
246121,28.503,10.591,10.591,1750,Food
246122,17.891,14.758,28.448,150,Food
246123,45,8.428,23,900,Food
246124,17.778,6.053,9.355,1000,Food
246125,9.575,7.362,7.362,180,Food
246126,9.574,7.477,7.477,180,Food
246127,15.3,3.4,7.7,100,Food
246128,10.8,5.985,10.793,90,Food
246129,28.238,10.444,10.391,1750,Food
246130,9.656,7.486,7.486,180,Food
246131,9.534,7.43,7.43,180,Food
246132,9.473,7.446,7.446,200,Food
246133,10.802,3.26,19.836,140,Food
246134,15.3,3.4,7.7,100,Food
246135,9.571,7.433,7.433,180,Food
246136,25,14.5,5,1100,Food
246137,23,14.5,5,1100,Food
246138,19,32,11,5400,Food
246139,12,5,4,200,Food
246140,12,15,8,1200,Food
246141,14.5,12,5,450,Food
246142,12,12,3.5,250,Food
246143,12,12,3.5,250,Food
246144,13.5,9,3.5,500,Food
246145,12,12,2.5,200,Food
246146,11,11,6,475,Food
246147,9,9,5.5,250,Food
246148,12,12,3.5,250,Food
246149,11.5,12,5.5,450,Food
246150,11.5,12,3,250,Food
246151,12,12,3.5,250,Food
246152,8.5,9,13,1000,Food
246153,9,11,27,2000,Food
246154,12,12,6.5,500,Food
246155,22,15,5,900,Food
246156,10.8,15.1,15,1000,Food
246157,14,12,16,300,Toilet
246158,23,12,7,500,Toilet
246159,15,7,12,500,Toilet
246160,18.4,14.2,5.2,42,Toilet
246161,23.3,5,8.9,500,Toilet
246162,32.1,9.74,9.74,1800,Toilet
246164,19.5,11,20.2,3784,Food
246165,8.6,7,21.5,600,Food
246166,19,6.2,13.2,420,Food
246167,5.2,28,38,3000,Food
246168,12,7,10,20,Food
246169,12,9,0.52,14,Food
246170,12,9,0.52,14,Food
246171,12,9,0.52,14,Food
246172,12,9,0.52,14,Food
246173,12,9,0.52,14,Food
246174,12,9,0.52,14,Food
246175,12,9.2,1,28,Food
246176,12,9,1.52,42,Food
246177,10.6,11.1,2.7,120,Food
246178,10.6,11.1,2.7,120,Food
246179,17.1,31.8,45.9,432,Food
246180,19.5,8.5,11.5,468,Food
246181,19.5,8.5,11.5,468,Food
246238,37,10,10,2500,Food
246239,37,10,10,2500,Food
246240,35,9,9,1500,Food
246241,35,9,9,1500,Food
246242,12,15,14,2400,Food
246243,12,15,14,2400,Food
246244,23,18,6,1500,Food
246245,22.9,18,12,3000,Food
246246,21,6,18,330,Food
246247,21,6,18,330,Food
246248,21,6,18,330,Food
246249,21,6,18,330,Food
246250,21,6,18,330,Food
246251,21,6,18,330,Food
246255,85,16,24,400,Food
246256,85,16,24,400,Food
246257,6,13.3,19.1,200,Food
246258,8.5,16,24,350,Food
246259,21,5.5,18,150,Food
246260,28,15,3,90,Food
246261,28,9,5,500,Toilet
246262,26,12.3,7.3,1000,Food
246263,26,12.7,7.3,1050,Toilet
246264,26,12.7,7.3,1050,Toilet
246265,26,8.6,8.6,1000,Toilet
246266,26,12.7,7.3,1050,Toilet
246267,28,9,5,500,Toilet
246268,30,10,5,1000,Toilet
246269,30,10,5,1000,Toilet
246270,31,16,10,4000,Food
246277,12.4,10.5,10.5,370,Food
246278,12.4,10.5,10.5,370,Food
246279,12.4,10.5,10.5,370,Food
246280,15.3,5.1,5.1,200,Food
246281,15.3,5.1,5.1,200,Food
246292,16,6.5,6.5,175,Food
246293,27,12,8,1000,Food
246294,34,20,11,2500,Food
246295,22.5,10,7.5,500,Food
246296,13,5,5,50,Food
246297,3.5,13,24,500,Food
246298,3,11,18,250,Food
246299,3.5,13,24,500,Food
246300,3,11,18,250,Food
246301,2,9,16,125,Food
246309,24.8,11.1,7.8,500,Food
246310,24.8,11.1,7.8,500,Food
246311,21,10.6,6.4,250,Food
246312,25.32,9.94,4.96,340,Food
246313,24.8,18.45,8.93,125,Food
246314,24.8,18.45,8.93,125,Food
246315,24.8,18.45,8.93,125,Food
246316,25,33,6,200,Food
246317,23,15.5,7,240,Food
246318,21.7,8.5,10,775,Food
246320,16,6,22,228,Food
246321,12.5,7.2,7.2,100,Toilet
246322,12.5,7.2,7.5,100,Toilet
246323,33,11,10,2000,Toilet
246324,5,15,20,600,Food
246325,8,15,15,500,Food
246326,8,15,15,500,Food
246327,4.5,14.5,23,500,Food
246328,35,5,35.5,750,Food
246329,5,13,13,450,Food
246330,2.3,13.2,31,250,Food
246331,4.7,10.5,12,460,Food
246332,4,13,13,400,Food
246333,8,11.2,13.5,640,Food
246334,4.5,13.2,30,700,Food
246335,2.5,14,22,300,Food
246336,3,13,13,300,Food
246338,6.4,9.2,7.9,200,Toilet
246339,15.2,10.2,5,360,Toilet
246340,19.7,10.7,5.4,260,Toilet
246341,19.7,10.7,5.4,260,Toilet
246342,19.7,10.7,5.4,260,Toilet
246350,18,13,13,31,Food
246351,18,13,13,31,Food
246352,18,13,13,31,Food
246353,18,13,13,31,Food
246354,18,13,13,31,Food
246355,30,17.75,17.75,110,Food
246356,30,17.75,17.75,110,Food
246357,30,17.75,17.75,110,Food
246358,30,17.75,17.75,115,Food
246359,30,20,20,140,Food
246360,28,20,20,160,Food
246361,23,14.5,14.5,45,Food
246362,23,14.5,14.5,45,Food
246363,23,14.5,14.5,42,Food
246364,25,15,15,50,Food
246365,18,13,13,28,Food
246366,24,15,15,40,Food
246367,33,20,20,100,Food
246368,27,15,15,95,Food
246369,35,31.6,31.6,245,Food
246370,35,35,35,481,Food
246371,37,22,22,250,Food
246372,37,22.5,22.5,250,Food
246373,18,13,13,300,Food
246374,18,13,13,300,Food
246383,12,6,6,250,Food
246384,16,12,2.5,125,Food
246385,18.5,7,2,150,Food
246386,5.5,16,9,250,Food
246387,33,14,14,3000,Food
246388,18,6,6,285,Toilet
246389,18,6,6,235,Toilet
246390,11,5.6,10,750,Toilet
246391,221,56,230,750,Toilet
246392,27,4,6,946,Toilet
246393,7,15,18,500,Toilet
246394,17,4,6,400,Toilet
246395,17,4,6,750,Toilet
246396,17,4,6,400,Toilet
246397,17,4,6,400,Toilet
246398,17,4,6,400,Toilet
246399,24,11.5,5.6,750,Toilet
246400,17,4,6,400,Toilet
246401,17,4,6,400,Toilet
246402,17,4,6,400,Toilet
246403,17,4,6,400,Toilet
246404,25,5,8,800,Toilet
246405,17,4,6,400,Toilet
246406,85,50,356,110,Toilet
246407,8,4,6,110,Toilet
246408,24,4,11,946,Toilet
246409,187.13,306.18,423,150,Toilet
246410,24,15,44,42,Toilet
246411,10.5,5.7,2.4,125,Toilet
246412,7,13,16,30,Toilet
246413,23,5,10,500,Toilet
246414,25,5,8,800,Toilet
246415,152,131,308,40,Toilet
246416,23,5,9.7,500,Toilet
246417,23,5,9.7,500,Toilet
246418,27,11,35,1000,Toilet
246419,19,4,22,750,Toilet
246420,29.7,32,490,100,Toilet
246421,55,28,130,16,Toilet
246422,5.8,10,15,16,Toilet
246423,55,35.5,340,8,Toilet
246424,22.2,9.1,3.1,500,Toilet
246427,2.5,11.8,13.5,160,Food
246428,4.3,13,14,125,Food
246429,20,3,12,210,Food
246430,8,19,33,1500,Food
246431,13,23,28,1500,Food
246432,19,27,30,2000,Food
246433,5,16,20,700,Food
246434,10,27,43,500,Food
246435,29,11.5,32,1500,Food
246436,30.3,11.5,32,1750,Food
246437,28.5,36,24,750,Food
246438,27.5,37,21,375,Food
246439,19.5,38,31,375,Food
246440,28.5,36,24,750,Food
246441,27.5,37,21,375,Food
246442,33,35,26,750,Food
246443,29,39,26,750,Food
246444,31.5,47,21.5,375,Food
246445,12,31,26,375,Food
246446,28.5,36,24,750,Food
246447,28.5,36,24,750,Food
246448,28.5,36,24,750,Food
246449,28.5,36,24,750,Food
246450,20.5,21,6.5,375,Food
246451,26,39,29,750,Food
246452,21.5,47,31.5,375,Food
246453,12,31,26,375,Food
246454,28.5,36,24,750,Food
246455,30.5,11,9,2000,Toilet
246456,6.3,12.1,12.1,450,Food
246457,1,1,1,80,Food
246458,1,1,1,80,Food
246459,1,1,1,250,Food
246460,1,1,1,300,Food
246461,10.09,7,1.5,400,NULL
246462,8,14,7,300,Food
246463,22,40,10,6600,Food
246464,22,40,10,6600,NULL
246465,30.5,11,36,1970,Food
246466,12,7.5,14.63,1080,Food
246467,6,15,24,600,Food
246468,19,13.5,5,200,Food
246469,19,13.5,5,200,Food
246470,16,6,2,285,Food
246471,16,6,2,285,Food
246472,16,6,2,285,Food
246473,16,6,2,285,Food
246474,16.5,10,2,40,Food
246475,16.5,10,2,40,Food
246476,16.5,10,2,40,Food
246477,18.5,16,4,18,Food
246478,18.5,16,4,22,Food
246479,15.5,6.5,3,238,Toilet
246773,1,1,1,1,Food
246774,1,1,1,1,Food
246775,1,1,1,1,Food
246776,1,1,1,1,Food
246777,1,1,1,1,Food
246778,1,1,1,1,Food
246779,1,1,1,1,Food
246780,1,1,1,1,Food
246781,1,1,1,1,Food
246782,1,1,1,1,Food
246783,1,1,1,1,Food
246784,1,1,1,1,Food
246785,1,1,1,1,Food
246786,1,1,1,1,Food
246787,1,1,1,1,Food
246788,1,1,1,1,Food
246789,1,1,1,1,Food
246790,1,1,1,1,Food
246791,1,1,1,1,Food
246792,1,1,1,1,Food
246793,1,1,1,1,Food
246794,1,1,1,1,Food
246795,1,1,1,1,Food
246796,1,1,1,1,Food
246797,1,1,1,1,Food
246798,1,1,1,1,Food
246799,1,1,1,1,Food
246800,1,1,1,1,Food
246801,1,1,1,1,Food
246802,1,1,1,1,Food
246803,1,1,1,1,Food
246804,1,1,1,1,Food
246805,1,1,1,1,Food
246806,1,1,1,1,Food
246807,1,1,1,1,Food
246808,26,12,6,750,Food
246809,1,1,1,1,Food
246810,1,1,1,1,Food
246811,1,1,1,1,Food
246812,1,1,1,1,Food
246813,1,1,1,1,Food
246814,1,1,1,1,Food
246815,1,1,1,1,Food
246816,1,1,1,1,Food
246817,1,1,1,1,Food
246818,1,1,1,1,Food
246819,1,1,1,1,Food
246820,1,1,1,1,Food
246821,1,1,1,1,Food
246822,1,1,1,1,Food
246823,1,1,1,1,Food
246824,1,1,1,1,Food
246825,1,1,1,1,Food
246826,1,1,1,1,Food
246827,1,1,1,1,Food
246828,1,1,1,1,Food
246829,1,1,1,1,Food
246830,1,1,1,1,Food
246831,1,1,1,1,Food
246832,1,1,1,1,Food
246833,1,1,1,1,Food
246834,1,1,1,1,Food
246835,1,1,1,1,Food
246836,1,1,1,1,Food
246841,21.7,8,4.2,400,Toilet
246842,21.7,8,4.2,400,Toilet
246843,17.6,5.8,5.8,300,Toilet
246846,47,34,13,12500,Food
246847,40,25,6,5000,Food
246853,40,29,56.3,400,Food
246854,18.5,5.5,0.4,50,Food
246855,28,23.4,4,200,Food
246856,18.5,5.5,0.4,40,Food
246863,31.8,5.8,19,510,Food
246864,31.9,5.8,19,520,Food
246865,31.8,6.4,18.9,450,Food
246866,33.2,7.5,24.8,700,Food
246867,20,16,4,105,Food
246868,72,9.7,3.1,30,Food
246873,29,8,8,750,Food
246874,29,8,8,750,Food
246875,29,8,8,750,Food
246876,24,6.5,9,750,Food
246877,24,6.5,9,750,Food
246878,29,8,8,750,Food
246879,29,8,8,750,Food
246880,32,8,8,750,Food
246881,32,8,8,750,Food
246882,29,8,8,750,Food
246883,29,8,8,750,Food
246884,29,8,8,750,Food
246887,30,2,20,500,Food
246888,30,2,20,500,Food
246889,30,2,20,500,Food
246890,30,2,20,500,Food
246891,30,2,20,500,Food
246892,30,2,20,500,Food
246893,30,2,20,500,Food
246896,7,15,24,290,Food
246897,7,15,24,480,Food
246898,10,10,20,470,Food
246899,10,10,33,600,Food
246900,2,14,6,65,Food
246901,9,22,23,400,Food
246902,5,14,14,220,Food
246903,3,8,12,60,Food
246904,3,8,12,60,Food
246905,2,22,22,240,Food
246906,2,22,22,180,Food
246907,10,10,18,350,Food
246908,11,18,22,220,Food
246909,9,11,35,520,Food
246910,8,10,27,400,Food
246911,4,14,14,245,Food
246912,8,15,20,380,Food
246913,6.3,21.4,2.8,900,Food
246915,6.5,2,11.5,110,Food
246916,8,8,8,250,Food
246917,9.5,9.5,29,500,Food
246918,8,8,8,72,Food
246919,8,8,8,72,Food
246920,10,12.5,27,450,Food
246921,11,12.5,27,500,Food
246923,22,12,32,800,Toilet
246924,19,14,25,612,Toilet
246931,28,3,3,960,Food
246935,29,10,6,800,Toilet
246936,29,10,6,800,Toilet
246937,24,19,6,1300,Toilet
246939,15,11,6,1000,Food
246940,15,11,6,1000,Food
246949,36.2,26.2,24.3,415,Toilet
246950,36.2,26.2,24.3,415,Toilet
246951,41,23,20.4,300,Toilet
246952,36.2,26.2,24.3,250,Toilet
246959,18,13.5,3,55,Food
246960,18,13.5,3,245,Food
246961,18,13.5,3,55,Food
246962,26,15,3,500,Food
246963,22,9.5,6.5,340,Food
246964,12,28,5.5,280,Food
246965,1.5,19,8.1,156.25,Food
246966,8.63,9.8,3,250,Food
246967,3,9,19,208,Food
246968,21.5,11,6.5,216,Food
246969,19,32,6.5,706,Food
246970,17.2,19.2,16.2,1200,Food
246977,26.5,17.8,1.5,80,Food
246978,15.5,14,2.6,230,Food
246979,11.2,11,5.4,500,Food
246980,10.3,10,3.7,250,Food
246981,27.7,20.8,4,528,Food
246982,18.9,20.6,3.6,280,Food
246983,15.5,14,2.6,230,Food
246984,48,32,7,4000,Toilet
246985,11,19,3,750,Toilet
246986,11,19,3,750,Toilet
246987,11,19,3,750,Toilet
246988,25,9,19,1000,Toilet
246989,22,14,5,500,Toilet
246990,25,9,18,1000,Toilet
246991,25,9,18,750,Toilet
246992,6.25,8.6,5.75,1214,Food
246993,23,18,12,1920,Food
246997,13.7,6.8,6.8,85,Food
246998,32,20,10,500,Food
246999,8.2,7.1,7.1,50,Food
247000,19.9,14,4.5,200,Food
247001,23,24,13.5,102,Food
247002,12.5,5,15,1000,Food
247003,9,1,12.8,28,Food
247004,9,1,12.8,28,Food
